HW,CHANNELS,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
62.0,176.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
32.0,176.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
62.0,84.0,5.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
11.0,336.0,7.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
18.0,256.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
41.0,144.0,5.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
9.0,512.0,7.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
80.0,96.0,7.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
14.0,576.0,5.0,1.0,0.000528242,train,body,0.0005282419733703136,0.00052823115
50.0,56.0,5.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
36.0,40.0,5.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
26.0,168.0,3.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
13.0,288.0,5.0,1.0,0.00076667476,train,body,0.000766674755141139,0.00076656515
17.0,416.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
24.0,160.0,5.0,2.0,0.0005648188,train,body,0.0005648187943734229,0.0005648192
11.0,448.0,5.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
54.0,56.0,7.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
57.0,48.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
26.0,256.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
4.0,1488.0,5.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
60.0,192.0,3.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
120.0,80.0,3.0,2.0,0.0006498687,train,body,0.0006498686852864921,0.00064978853
17.0,840.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
8.0,1260.0,5.0,1.0,0.00071983447,train,body,0.0007198344683274627,0.00071973697
20.0,232.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
16.0,240.0,5.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
46.0,48.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
17.0,232.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
35.0,128.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
18.0,432.0,5.0,1.0,0.000910435,train,body,0.0009104349883273244,0.00091025303
52.0,192.0,3.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
30.0,232.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
30.0,240.0,7.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
86.0,96.0,5.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
5.0,720.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
31.0,136.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
9.0,448.0,7.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
16.0,352.0,5.0,1.0,0.00057784526,train,body,0.0005778452614322305,0.00057780923
4.0,1488.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
37.0,88.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
30.0,240.0,3.0,1.0,0.00056780275,train,body,0.0005678027519024909,0.00056779856
15.0,520.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
49.0,40.0,5.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
74.0,144.0,7.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
53.0,40.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
36.0,64.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
39.0,128.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
136.0,112.0,5.0,2.0,0.0006498687,train,body,0.0006498686852864921,0.00064978853
63.0,88.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
13.0,416.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
12.0,464.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
60.0,168.0,3.0,2.0,0.0004300926,train,body,0.00043009259388782084,0.00043014032
53.0,104.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
22.0,128.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
63.0,192.0,7.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
50.0,96.0,7.0,1.0,0.0006037305,train,body,0.000603730499278754,0.00060366996
60.0,88.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
49.0,96.0,3.0,2.0,0.00036325215,train,body,0.0003632521547842771,0.0003632708
9.0,512.0,3.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
31.0,240.0,5.0,2.0,0.00035119487,train,body,0.00035119487438350916,0.00035123152
35.0,48.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
33.0,120.0,3.0,1.0,0.0007820445,train,body,0.0007820444880053401,0.0007819357
24.0,288.0,5.0,2.0,0.0007536618,train,body,0.0007536617922596633,0.00075357733
24.0,224.0,7.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
30.0,176.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
22.0,360.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
12.0,240.0,3.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
20.0,240.0,3.0,1.0,0.0005131114,train,body,0.000513111415784806,0.0005130951
58.0,252.0,5.0,2.0,0.0004300926,train,body,0.00043009259388782084,0.00043014032
16.0,88.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
15.0,312.0,7.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
59.0,128.0,5.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
35.0,128.0,7.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
61.0,88.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
32.0,96.0,3.0,2.0,0.00032318203,train,body,0.0003231820301152766,0.0003232186
11.0,720.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
44.0,48.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
17.0,392.0,3.0,1.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
34.0,80.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
21.0,256.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
110.0,72.0,3.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
18.0,512.0,3.0,1.0,0.00076954276,train,body,0.0007695427630096674,0.00076942483
68.0,180.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
8.0,136.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
26.0,240.0,3.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
11.0,512.0,5.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
47.0,72.0,5.0,1.0,0.00053106307,train,body,0.0005310630658641458,0.00053109153
28.0,128.0,5.0,2.0,0.00021814003,train,body,0.0002181400341214612,0.00021819294
16.0,416.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
26.0,160.0,7.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
49.0,88.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
90.0,48.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
8.0,1200.0,3.0,1.0,0.0009444772,train,body,0.0009444772149436176,0.00094432523
32.0,72.0,3.0,1.0,0.00056132383,train,body,0.0005613238317891955,0.00056136306
120.0,96.0,7.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
12.0,264.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
15.0,240.0,3.0,1.0,0.000650087,train,body,0.0006500870222225785,0.00065002695
25.0,256.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
17.0,624.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
92.0,48.0,7.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
50.0,64.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
84.0,48.0,7.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
32.0,240.0,5.0,2.0,0.00046290195,train,body,0.00046290195314213634,0.0004629178
30.0,128.0,3.0,1.0,0.00053518824,train,body,0.0005351882427930832,0.00053514366
41.0,144.0,5.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
44.0,192.0,3.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
51.0,144.0,3.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
55.0,64.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
39.0,72.0,7.0,1.0,0.00053106307,train,body,0.0005310630658641458,0.00053109153
43.0,48.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
17.0,616.0,3.0,1.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
13.0,720.0,3.0,1.0,0.00076954276,train,body,0.0007695427630096674,0.00076942483
48.0,104.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
7.0,912.0,5.0,1.0,0.00071983447,train,body,0.0007198344683274627,0.00071973697
14.0,200.0,3.0,1.0,0.0010200546,train,body,0.0010200545657426119,0.0010198519
30.0,192.0,5.0,2.0,0.00033563568,train,body,0.00033563567558303475,0.0003357351
12.0,168.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
16.0,288.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
21.0,168.0,5.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
22.0,232.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
42.0,48.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
14.0,416.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
19.0,360.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
60.0,100.0,3.0,2.0,0.0004300926,train,body,0.00043009259388782084,0.00043014032
20.0,168.0,7.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
76.0,144.0,3.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
36.0,72.0,7.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
46.0,128.0,7.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
35.0,80.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
7.0,1176.0,5.0,1.0,0.0007337194,train,body,0.0007337193819694221,0.0007336784
19.0,136.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
41.0,96.0,3.0,1.0,0.0006037305,train,body,0.000603730499278754,0.00060366996
18.0,288.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
17.0,448.0,5.0,1.0,0.0005852727,train,body,0.0005852726753801107,0.0005853174
22.0,160.0,3.0,1.0,0.0005131114,train,body,0.000513111415784806,0.0005130951
39.0,144.0,3.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
21.0,136.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
30.0,288.0,5.0,2.0,0.00025632294,train,body,0.00025632293545641005,0.00025634197
9.0,672.0,7.0,1.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
62.0,140.0,3.0,2.0,0.0005852727,train,body,0.0005852726753801107,0.0005853174
42.0,192.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
15.0,816.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
16.0,408.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
48.0,144.0,3.0,1.0,0.0009460587,train,body,0.0009460587170906365,0.00094587385
23.0,136.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
14.0,840.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
68.0,72.0,5.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
7.0,848.0,3.0,1.0,0.00071983447,train,body,0.0007198344683274627,0.00071973697
52.0,176.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
30.0,224.0,7.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
40.0,192.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
110.0,48.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
98.0,72.0,3.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
47.0,88.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
86.0,96.0,3.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
122.0,144.0,7.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
31.0,192.0,3.0,2.0,0.00033563568,train,body,0.00033563567558303475,0.0003357351
54.0,80.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
30.0,104.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
7.0,980.0,3.0,1.0,0.00071983447,train,body,0.0007198344683274627,0.00071973697
14.0,384.0,5.0,1.0,0.0006008469,train,body,0.0006008468917571008,0.0006008099
37.0,104.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
40.0,40.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
14.0,448.0,3.0,1.0,0.00049785,train,body,0.0004978500073775649,0.00049783953
17.0,432.0,5.0,1.0,0.0005852727,train,body,0.0005852726753801107,0.0005853174
74.0,48.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
8.0,992.0,3.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
8.0,784.0,5.0,1.0,0.00071983447,train,body,0.0007198344683274627,0.00071973697
20.0,768.0,5.0,1.0,0.00091224606,train,body,0.000912246061488986,0.0009120401
28.0,72.0,5.0,1.0,0.0006130445,train,body,0.0006130444817245007,0.0006130845
116.0,72.0,5.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
47.0,64.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
30.0,360.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
53.0,120.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
43.0,64.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
52.0,144.0,5.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
6.0,960.0,3.0,1.0,0.0005131114,train,body,0.000513111415784806,0.0005130951
5.0,1488.0,5.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
14.0,176.0,7.0,2.0,0.0011993801,train,body,0.0011993801454082131,0.0011989962
39.0,96.0,3.0,2.0,0.00036325215,train,body,0.0003632521547842771,0.0003632708
40.0,240.0,5.0,2.0,0.00091224606,train,body,0.000912246061488986,0.0009120401
21.0,224.0,7.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
41.0,40.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
19.0,88.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
8.0,408.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
47.0,96.0,7.0,2.0,0.00036325215,train,body,0.0003632521547842771,0.0003632708
76.0,96.0,7.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
106.0,144.0,5.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
59.0,64.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
47.0,128.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
15.0,504.0,5.0,1.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
52.0,72.0,7.0,1.0,0.00053106307,train,body,0.0005310630658641458,0.00053109153
64.0,216.0,3.0,2.0,0.0004300926,train,body,0.00043009259388782084,0.00043014032
21.0,64.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
26.0,176.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
24.0,232.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
13.0,768.0,5.0,2.0,0.00063772505,train,body,0.0006377250538207591,0.0006377527
60.0,112.0,3.0,2.0,0.0004300926,train,body,0.00043009259388782084,0.00043014032
17.0,720.0,5.0,1.0,0.000528242,train,body,0.0005282419733703136,0.00052823115
11.0,720.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
94.0,48.0,3.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
50.0,176.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
36.0,200.0,5.0,2.0,0.00060116226,train,body,0.00060116226086393,0.0006011674
55.0,104.0,3.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
53.0,88.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
59.0,40.0,7.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
42.0,104.0,3.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
39.0,64.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
62.0,80.0,3.0,2.0,0.00036915034,train,body,0.00036915033706463873,0.00036923087
16.0,432.0,5.0,1.0,0.0007952573,train,body,0.0007952572777867317,0.0007951614
34.0,96.0,7.0,1.0,0.0006037305,train,body,0.000603730499278754,0.00060366996
11.0,768.0,3.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
66.0,144.0,5.0,2.0,0.0005760608,train,body,0.0005760607891716063,0.00057602173
8.0,960.0,7.0,1.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
8.0,384.0,3.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
132.0,80.0,5.0,2.0,0.0006498687,train,body,0.0006498686852864921,0.00064978853
15.0,624.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
20.0,528.0,5.0,1.0,0.0011479583,train,body,0.0011479583336040378,0.0011476622
16.0,464.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
22.0,88.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
40.0,288.0,5.0,2.0,0.00091224606,train,body,0.000912246061488986,0.0009120401
6.0,1488.0,3.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
22.0,256.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
44.0,144.0,5.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
42.0,128.0,3.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
94.0,64.0,3.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
47.0,48.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
21.0,104.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
16.0,288.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
56.0,120.0,5.0,2.0,0.00047087643,train,body,0.0004708764317911118,0.0004709034
24.0,136.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
15.0,768.0,7.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
16.0,192.0,3.0,1.0,0.0006871746,train,body,0.0006871746154502034,0.0006870871
114.0,72.0,7.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
49.0,128.0,5.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
106.0,48.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
32.0,88.0,7.0,1.0,0.00051249814,train,body,0.0005124981398694217,0.0005124992
51.0,72.0,3.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
34.0,144.0,3.0,2.0,0.0002981291,train,body,0.0002981291036121547,0.00029818507
10.0,512.0,5.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
15.0,480.0,7.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
48.0,192.0,5.0,2.0,0.00071734097,train,body,0.0007173409685492516,0.0007172347
54.0,192.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
26.0,160.0,5.0,1.0,0.0005131114,train,body,0.000513111415784806,0.0005130951
32.0,224.0,7.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
24.0,240.0,7.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
8.0,232.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
38.0,96.0,3.0,2.0,0.00036325215,train,body,0.0003632521547842771,0.0003632708
15.0,864.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
33.0,120.0,5.0,2.0,0.00025632294,train,body,0.00025632293545641005,0.00025634197
39.0,88.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
68.0,48.0,7.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
64.0,120.0,3.0,2.0,0.00047087643,train,body,0.0004708764317911118,0.0004709034
20.0,208.0,3.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
42.0,56.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
