HW,CIN,COUT,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
60.0,64.0,256.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
48.0,64.0,32.0,1.0,1.0,0.00022460718,train,body,0.00022460718173533678,0.00022465677
17.0,160.0,72.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
43.0,256.0,64.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
38.0,144.0,32.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
36.0,40.0,208.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
51.0,208.0,104.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
12.0,816.0,2048.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
55.0,64.0,24.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
31.0,128.0,56.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
50.0,96.0,32.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
17.0,160.0,80.0,1.0,1.0,0.00035242783,train,body,0.0003524278290569782,0.00035246447
40.0,208.0,120.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
21.0,240.0,40.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
7.0,1128.0,220.0,1.0,1.0,7.865667e-06,train,body,7.865666702855378e-06,7.8709945e-06
9.0,160.0,816.0,1.0,1.0,0.0005717008,train,body,0.0005717008025385439,0.0005717978
16.0,512.0,232.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
19.0,56.0,224.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
54.0,24.0,96.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
8.0,1128.0,188.0,1.0,1.0,0.0009369549,train,body,0.0009369549225084484,0.0009369287
20.0,336.0,664.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
46.0,64.0,56.0,1.0,1.0,0.00023869507,train,body,0.00023869506549090147,0.00023872594
13.0,120.0,80.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
64.0,120.0,28.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
9.0,416.0,128.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
14.0,400.0,136.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
16.0,432.0,120.0,1.0,1.0,0.00018296613,train,body,0.0001829661341616884,0.00018304422
14.0,1024.0,328.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
8.0,680.0,188.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
15.0,64.0,192.0,1.0,1.0,0.0005339131,train,body,0.0005339130875654519,0.0005340139
10.0,2112.0,352.0,1.0,1.0,0.0015875957,train,body,0.0015875956742092967,0.001587018
11.0,1024.0,408.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
64.0,120.0,32.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
25.0,40.0,120.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
19.0,120.0,40.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
23.0,512.0,128.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
19.0,128.0,56.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
68.0,80.0,20.0,1.0,1.0,0.00033179676,train,body,0.00033179676393046975,0.0003318399
144.0,24.0,120.0,1.0,1.0,0.0015221915,train,body,0.0015221914509311318,0.0015216472
49.0,48.0,24.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
7.0,160.0,960.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
50.0,32.0,96.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
45.0,64.0,208.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
49.0,208.0,512.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
56.0,72.0,32.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
8.0,80.0,320.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
16.0,120.0,720.0,1.0,1.0,0.0008889487,train,body,0.0008889486780390143,0.0008889116
64.0,72.0,32.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
72.0,120.0,32.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
51.0,144.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
16.0,408.0,144.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
18.0,192.0,64.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
18.0,528.0,88.0,1.0,1.0,0.0011356517,train,body,0.001135651720687747,0.0011355259
10.0,192.0,1152.0,1.0,1.0,0.0017440068,train,body,0.001744006760418415,0.0017432243
120.0,16.0,96.0,1.0,1.0,0.0008021921,train,body,0.0008021920803003013,0.0008021652
14.0,1024.0,512.0,1.0,1.0,0.0016307707,train,body,0.0016307707410305738,0.0016301201
27.0,408.0,360.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
46.0,256.0,64.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
62.0,48.0,88.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
16.0,128.0,512.0,1.0,1.0,0.0006645579,train,body,0.0006645579123869538,0.0006646424
16.0,80.0,560.0,1.0,1.0,0.00019543272,train,body,0.00019543271628208458,0.0001954447
48.0,256.0,408.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
18.0,288.0,120.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
8.0,48.0,24.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
56.0,144.0,36.0,1.0,1.0,0.00033179676,train,body,0.00033179676393046975,0.0003318399
68.0,64.0,36.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
25.0,160.0,40.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
35.0,168.0,512.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
25.0,56.0,224.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
11.0,320.0,112.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
23.0,192.0,56.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
16.0,1024.0,264.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
56.0,96.0,24.0,1.0,1.0,0.0009874802,train,body,0.0009874801617115736,0.0009874457
8.0,336.0,160.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
18.0,528.0,128.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
136.0,24.0,120.0,1.0,1.0,0.0005339131,train,body,0.0005339130875654519,0.0005340139
9.0,1024.0,360.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
8.0,208.0,1248.0,1.0,1.0,0.0012550792,train,body,0.001255079172551632,0.0012547605
24.0,192.0,48.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
12.0,560.0,112.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
18.0,128.0,640.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
20.0,336.0,120.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
14.0,128.0,512.0,1.0,1.0,0.0006005788,train,body,0.0006005787872709334,0.0006006413
3.0,416.0,1664.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
15.0,312.0,104.0,1.0,1.0,0.0005464898,train,body,0.0005464897840283811,0.00054652913
64.0,64.0,24.0,1.0,1.0,0.00031756036,train,body,0.00031756036332808435,0.00031765277
59.0,72.0,24.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
18.0,128.0,768.0,1.0,1.0,0.0016234199,train,body,0.0016234199283644557,0.0016227382
72.0,64.0,24.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
27.0,40.0,160.0,1.0,1.0,0.000639848,train,body,0.000639848003629595,0.00063985283
41.0,256.0,176.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
34.0,168.0,104.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
15.0,128.0,384.0,1.0,1.0,0.0005464898,train,body,0.0005464897840283811,0.00054652913
27.0,336.0,88.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
7.0,720.0,208.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
16.0,408.0,1024.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
14.0,32.0,128.0,3.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
63.0,208.0,88.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
9.0,104.0,416.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
8.0,672.0,228.0,1.0,1.0,0.00011743066,train,body,0.00011743065988412127,0.00011746219
63.0,72.0,32.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
7.0,180.0,720.0,1.0,1.0,0.00093449577,train,body,0.0009344957652501762,0.0009344267
16.0,192.0,80.0,1.0,1.0,0.00011743066,train,body,0.00011743065988412127,0.00011746219
13.0,768.0,128.0,1.0,1.0,0.0006279407,train,body,0.0006279406952671707,0.00062805373
36.0,168.0,104.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
35.0,48.0,208.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
35.0,72.0,32.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
10.0,624.0,104.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
13.0,112.0,560.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
16.0,1024.0,576.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
49.0,40.0,48.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
49.0,256.0,512.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
26.0,408.0,208.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
15.0,528.0,136.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
62.0,168.0,408.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
40.0,32.0,96.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
34.0,208.0,144.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
20.0,288.0,88.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
36.0,256.0,408.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
42.0,168.0,408.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,448.0,120.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
30.0,56.0,168.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
9.0,288.0,816.0,1.0,1.0,0.0005717008,train,body,0.0005717008025385439,0.0005717978
8.0,1540.0,220.0,1.0,1.0,0.00093449577,train,body,0.0009344957652501762,0.0009344267
14.0,1024.0,1024.0,1.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
42.0,64.0,48.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
14.0,96.0,208.0,3.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
53.0,32.0,192.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
16.0,136.0,952.0,1.0,1.0,0.00019543272,train,body,0.00019543271628208458,0.0001954447
9.0,336.0,112.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
13.0,432.0,128.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
57.0,24.0,144.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
13.0,384.0,256.0,3.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
32.0,40.0,208.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
63.0,256.0,144.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
24.0,40.0,120.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
48.0,48.0,72.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
14.0,480.0,128.0,1.0,1.0,0.00051484874,train,body,0.0005148487398400903,0.00051494257
72.0,160.0,32.0,1.0,1.0,0.0012550792,train,body,0.001255079172551632,0.0012547605
6.0,216.0,1296.0,1.0,1.0,0.0017756671,train,body,0.0017756670713424683,0.0017747721
42.0,64.0,64.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
29.0,252.0,24.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
16.0,32.0,56.0,3.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
15.0,360.0,144.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
14.0,352.0,128.0,1.0,1.0,0.0003616943,train,body,0.0003616943140514195,0.00036176323
36.0,40.0,56.0,1.0,1.0,0.00023869507,train,body,0.00023869506549090147,0.00023872594
44.0,128.0,32.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
52.0,256.0,176.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
68.0,64.0,28.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
70.0,16.0,64.0,1.0,1.0,0.0010028342,train,body,0.001002834178507328,0.0010026954
14.0,184.0,80.0,1.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
12.0,288.0,80.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
25.0,408.0,816.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
57.0,88.0,256.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
26.0,336.0,664.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
24.0,192.0,40.0,1.0,1.0,0.00056267297,train,body,0.0005626729689538479,0.0005627393
9.0,1920.0,320.0,1.0,1.0,0.0015875957,train,body,0.0015875956742092967,0.001587018
17.0,400.0,112.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
10.0,672.0,112.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
24.0,40.0,200.0,1.0,1.0,0.0010784656,train,body,0.001078465604223311,0.0010783455
13.0,136.0,664.0,1.0,1.0,0.0005717008,train,body,0.0005717008025385439,0.0005717978
24.0,32.0,128.0,1.0,1.0,0.0010784656,train,body,0.001078465604223311,0.0010783455
33.0,64.0,168.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
51.0,208.0,336.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
25.0,512.0,160.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
44.0,168.0,336.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
112.0,16.0,80.0,1.0,1.0,0.0011716173,train,body,0.001171617303043604,0.0011713811
20.0,408.0,144.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
7.0,1320.0,204.0,1.0,1.0,7.865667e-06,train,body,7.865666702855378e-06,7.8709945e-06
34.0,96.0,32.0,1.0,1.0,0.00061215885,train,body,0.0006121588521637022,0.0006122023
44.0,64.0,24.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
26.0,512.0,208.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
15.0,384.0,128.0,1.0,1.0,0.00045082756,train,body,0.00045082755968905985,0.00045093204
29.0,512.0,232.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,16.0,24.0,3.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
14.0,120.0,720.0,1.0,1.0,0.0014122932,train,body,0.0014122931752353907,0.0014118525
12.0,240.0,72.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
61.0,40.0,256.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
42.0,96.0,32.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
20.0,336.0,56.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
14.0,88.0,528.0,1.0,1.0,0.0012968952,train,body,0.0012968952069059014,0.0012965669
13.0,112.0,336.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
23.0,144.0,40.0,1.0,1.0,0.0005546953,train,body,0.0005546953179873526,0.00055475347
86.0,24.0,144.0,1.0,1.0,0.0009860281,train,body,0.0009860281134024262,0.0009858968
54.0,40.0,256.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
25.0,336.0,120.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
32.0,200.0,40.0,1.0,1.0,0.00060389424,train,body,0.0006038942374289036,0.0006039785
33.0,40.0,168.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
25.0,336.0,816.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
14.0,720.0,144.0,1.0,1.0,0.00054999103,train,body,0.0005499910330399871,0.000550105
44.0,56.0,208.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
13.0,560.0,112.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
16.0,480.0,80.0,1.0,1.0,0.00032441065,train,body,0.0003244106483180076,0.00032444834
32.0,48.0,56.0,3.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
56.0,32.0,128.0,1.0,1.0,0.0011757081,train,body,0.0011757081374526024,0.0011755505
8.0,128.0,768.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
51.0,48.0,208.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
12.0,640.0,128.0,1.0,1.0,0.0008515939,train,body,0.0008515939116477966,0.0008516163
13.0,256.0,256.0,3.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
56.0,208.0,176.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
24.0,40.0,160.0,1.0,1.0,0.0009243492,train,body,0.0009243491804227233,0.0009242992
45.0,144.0,32.0,1.0,1.0,0.00031661763,train,body,0.00031661763205192983,0.00031669906
54.0,32.0,96.0,1.0,1.0,0.0008636993,train,body,0.0008636993006803095,0.0008636511
8.0,728.0,212.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
14.0,1536.0,192.0,1.0,1.0,0.0005951007,train,body,0.0005951006896793842,0.00059515866
8.0,544.0,188.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
56.0,24.0,72.0,1.0,1.0,0.0012489343,train,body,0.001248934306204319,0.0012486861
30.0,216.0,48.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
14.0,816.0,2048.0,5.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
28.0,192.0,96.0,1.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
7.0,840.0,188.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
8.0,1224.0,220.0,1.0,1.0,7.865667e-06,train,body,7.865666702855378e-06,7.8709945e-06
15.0,256.0,112.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
7.0,204.0,816.0,1.0,1.0,0.00093449577,train,body,0.0009344957652501762,0.0009344267
9.0,768.0,216.0,1.0,1.0,0.00056267297,train,body,0.0005626729689538479,0.0005627393
16.0,360.0,144.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
12.0,104.0,312.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
15.0,112.0,672.0,1.0,1.0,0.0003950293,train,body,0.0003950292884837836,0.00039514282
48.0,192.0,32.0,1.0,1.0,0.0010675162,train,body,0.0010675161611288786,0.0010673853
36.0,160.0,32.0,1.0,1.0,0.0009730312,train,body,0.0009730312158353627,0.00097291026
112.0,40.0,240.0,1.0,1.0,0.0013930687,train,body,0.0013930686982348561,0.0013926787
20.0,240.0,88.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
63.0,208.0,408.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
39.0,168.0,336.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
8.0,40.0,56.0,3.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
7.0,1540.0,220.0,1.0,1.0,0.00093449577,train,body,0.0009344957652501762,0.0009344267
5.0,248.0,1488.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
38.0,48.0,256.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
15.0,128.0,768.0,1.0,1.0,0.00038789652,train,body,0.0003878965217154473,0.00038799018
26.0,512.0,256.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
18.0,200.0,72.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
64.0,80.0,32.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
36.0,56.0,168.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
57.0,24.0,72.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
33.0,56.0,208.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
20.0,512.0,232.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
47.0,64.0,56.0,1.0,1.0,0.00023869507,train,body,0.00023869506549090147,0.00023872594
20.0,168.0,56.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
29.0,140.0,48.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
12.0,512.0,128.0,1.0,1.0,0.0006279407,train,body,0.0006279406952671707,0.00062805373
13.0,80.0,240.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
15.0,1024.0,264.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
40.0,240.0,40.0,1.0,1.0,0.0011356517,train,body,0.001135651720687747,0.0011355259
10.0,1200.0,352.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
48.0,40.0,168.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
18.0,512.0,128.0,1.0,1.0,0.00063449045,train,body,0.0006344904541037977,0.00063448964
58.0,168.0,20.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
108.0,16.0,64.0,1.0,1.0,0.0010028342,train,body,0.001002834178507328,0.0010026954
32.0,216.0,40.0,1.0,1.0,3.100981e-05,train,body,3.100981120951474e-05,3.100659e-05
28.0,192.0,32.0,1.0,1.0,0.0011848846,train,body,0.0011848845751956105,0.0011847224
39.0,128.0,32.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
53.0,48.0,208.0,7.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
55.0,96.0,24.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
19.0,336.0,664.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
34.0,32.0,64.0,1.0,1.0,0.00024351207,train,body,0.00024351206957362592,0.00024361435
7.0,1640.0,328.0,1.0,1.0,0.00033578387,train,body,0.00033578387228772044,0.0003358933
53.0,168.0,512.0,7.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
15.0,200.0,88.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
7.0,672.0,216.0,1.0,1.0,0.00075411407,train,body,0.000754114065784961,0.00075414154
48.0,64.0,40.0,1.0,1.0,0.00023869507,train,body,0.00023869506549090147,0.00023872594
26.0,120.0,336.0,1.0,1.0,0.0005717008,train,body,0.0005717008025385439,0.0005717978
16.0,32.0,16.0,1.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
12.0,80.0,240.0,1.0,1.0,0.0007333648,train,body,0.0007333647808991373,0.0007334061
60.0,40.0,256.0,5.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
16.0,224.0,80.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
43.0,168.0,64.0,1.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
8.0,64.0,48.0,1.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
80.0,96.0,32.0,1.0,1.0,0.00046266668,train,body,0.0004626666777767241,0.00046273315
44.0,40.0,208.0,1.0,1.0,0.00018535109,train,body,0.00018535109120421112,0.00018542897
56.0,120.0,24.0,1.0,1.0,0.0013306544,train,body,0.0013306543696671724,0.0013302726
18.0,160.0,72.0,1.0,1.0,0.0005339592,train,body,0.0005339591880328953,0.0005340139
41.0,48.0,208.0,3.0,1.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
53.0,192.0,32.0,1.0,1.0,0.00071927474,train,body,0.0007192747434601188,0.0007193438
16.0,64.0,128.0,1.0,1.0,0.0005339131,train,body,0.0005339130875654519,0.0005340139
14.0,336.0,56.0,1.0,1.0,6.0864295e-05,train,body,6.086429493734613e-05,6.0938968e-05
40.0,48.0,72.0,1.0,1.0,0.0001282016,train,body,0.00012820160191040486,0.0001281941
36.0,128.0,40.0,1.0,1.0,0.000310651,train,body,0.00031065099756233394,0.000310738
72.0,192.0,32.0,1.0,1.0,0.001197588,train,body,0.0011975880479440093,0.0011973488
38.0,24.0,144.0,1.0,1.0,0.0008793724,train,body,0.0008793724118731916,0.0008793794
12.0,128.0,128.0,7.0,1.0,0.0009328231,train,body,0.0009328231099061668,0.00093275873
16.0,8.0,24.0,1.0,1.0,0.0008013903,train,body,0.0008013903279788792,0.0008014503
27.0,224.0,56.0,1.0,1.0,0.0005429732,train,body,0.0005429732264019549,0.0005430726
32.0,56.0,16.0,3.0,1.0,0.0014563283,train,body,0.0014563283184543252,0.0014559147
59.0,168.0,512.0,3.0,2.0,6.6661625e-05,train,body,6.666162516921759e-05,6.666298e-05
